book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1665,297,9,18471,221,1,30,2019,164,4
499,185,10,15691,572,2,27,2004,45,6
1438,105,7,22452,665,5,21,2019,87,1
1716,284,9,7607,564,2,35,2014,101,3
1761,380,10,11899,484,9,4,2015,145,4
1372,440,9,16577,332,4,40,2004,16,1
747,367,8,7133,442,1,33,2002,165,4
372,6,2,16895,534,8,16,2018,197,6
2027,183,9,26235,654,1,7,2017,135,7
1957,208,3,15661,552,8,17,2003,105,5
690,231,9,14571,450,4,50,2002,163,4
442,377,9,23881,152,8,23,2012,73,2
2075,268,3,7072,462,2,48,2010,77,6
1001,246,9,8964,302,9,41,2021,46,5
2601,397,7,2134,401,10,18,2014,140,1
1756,372,1,26849,197,7,2,2014,121,7
1248,326,8,11305,489,1,5,2014,183,2
245,254,8,15726,268,2,26,2015,32,5
1663,432,9,23009,675,6,18,2005,189,3
2260,272,7,9803,459,10,49,2015,43,7
1703,416,4,26509,191,4,6,2008,104,4
1407,349,2,8131,292,8,40,2000,97,4
1250,55,10,28566,195,9,5,2015,152,7
1007,201,4,6950,574,8,29,2020,8,1
2679,144,1,24439,476,4,8,2012,184,1
1017,155,4,21980,692,4,34,2012,151,4
516,102,6,9583,455,1,33,2012,123,5
1696,202,3,24137,331,1,20,2021,179,4
480,178,5,13401,578,5,4,2014,122,1
2904,214,6,16131,162,8,24,2004,90,6
427,50,1,15576,477,9,30,2001,53,3
1235,433,2,5426,417,8,39,2008,142,1
2079,175,5,293,650,1,38,2001,20,6
210,348,7,9082,575,7,27,2001,59,3
99,146,2,5370,127,3,26,2021,42,7
1511,226,9,10915,329,3,19,2013,125,7
1712,240,4,24999,499,10,17,2007,176,4
2271,245,4,10211,414,8,22,2008,174,1
50,271,8,3956,420,4,19,2008,104,1
1690,288,2,23822,680,1,8,2005,180,7
1897,289,9,6719,78,5,14,2005,5,4
1723,137,7,2336,211,3,22,2015,96,2
2596,184,1,12188,526,3,33,2019,35,3
1737,86,5,3978,298,7,9,2005,13,6
1751,399,3,26045,612,1,19,2008,88,5
2054,113,7,28943,625,10,40,2004,97,5
1815,313,10,7311,316,4,26,2012,141,7
2694,39,7,11811,568,1,35,2014,29,4
2477,144,7,1844,519,2,34,2013,168,6
2761,388,1,21550,382,9,40,2004,30,5
1106,23,1,8433,633,9,15,2006,164,4
830,79,9,18641,196,3,9,2014,15,2
857,392,2,27109,153,4,13,2021,84,5
1865,297,1,23275,144,3,36,2002,114,1
2235,376,10,4327,559,5,40,2014,99,5
614,38,4,9150,616,1,1,2014,182,5
2340,241,10,10175,203,8,34,2008,71,5
2251,249,2,29198,551,8,16,2018,169,1
2287,364,6,10562,489,1,21,2018,33,1
1578,122,2,12742,246,3,8,2004,14,2
2223,155,8,5310,178,8,16,2005,122,6
1833,307,1,27829,401,7,6,2001,119,2
2476,113,1,28709,384,5,30,2015,45,3
2441,48,10,9988,360,9,15,2000,56,5
437,290,9,18759,278,3,16,2001,108,3
2686,163,10,22502,211,3,34,2006,10,3
164,218,6,4484,659,1,10,2013,52,3
2949,204,6,24204,663,1,17,2004,36,5
1880,269,1,1006,436,8,3,2009,34,2
2687,375,7,5133,248,9,1,2003,36,2
125,79,9,7630,678,1,2,2003,145,3
1814,263,7,12201,131,4,29,2003,121,5
414,50,7,3721,670,8,38,2005,71,3
2206,280,5,13877,637,7,38,2021,134,3
273,279,6,29704,505,7,37,2018,79,1
1421,366,4,6169,507,5,42,2006,146,6
986,359,9,9862,88,1,21,2010,131,2
2735,192,3,16133,402,3,16,2015,17,4
2980,164,3,27274,627,7,14,2000,5,3
1663,195,4,6547,564,2,27,2002,93,7
2207,225,8,23515,406,6,46,2021,20,7
2648,46,8,29496,279,7,27,2020,4,5
314,128,9,24497,683,6,3,2008,148,1
2723,391,6,21249,500,9,42,2018,38,3
1696,393,7,115,131,9,9,2013,195,1
412,72,2,17283,632,3,40,2014,195,6
2191,187,1,17,280,9,7,2007,132,2
2519,430,6,5416,422,10,42,2008,95,6
2209,110,2,17525,146,7,34,2010,50,4
1451,420,8,656,245,2,50,2016,149,7
359,171,3,6313,579,5,47,2009,98,2
1316,241,5,8319,555,9,44,2013,124,2
1878,128,7,25682,262,7,33,2008,118,1
2259,326,6,22090,554,4,36,2020,127,5
1971,413,3,12395,412,3,44,2003,74,5
1397,307,1,7647,397,3,8,2000,47,2
2200,416,8,17493,284,3,42,2020,177,4
2094,308,7,27512,152,6,34,2006,137,6
658,284,7,5029,676,4,29,2003,144,7
2590,194,7,9190,126,4,8,2012,27,6
347,345,2,4655,89,6,40,2017,45,2
1967,166,8,4274,330,4,44,2003,69,2
2640,402,4,12275,254,7,3,2011,105,5
2255,173,1,24954,231,6,26,2010,165,4
2276,171,3,18425,168,8,26,2010,122,3
337,27,7,21417,297,2,45,2020,159,7
614,65,4,22346,426,5,13,2014,148,3
1386,32,8,14970,251,3,34,2008,26,7
1798,77,7,25832,666,1,48,2014,71,1
2128,398,7,23173,397,7,30,2001,20,7
373,258,6,1018,238,7,14,2002,112,6
2686,43,7,13669,324,6,43,2006,58,7
1408,419,7,27535,432,6,47,2004,43,1
2480,108,7,22208,215,8,38,2008,90,4
1595,82,3,9948,427,9,17,2012,144,4
2252,376,1,9488,421,8,29,2016,65,5
1374,361,7,25959,521,4,4,2005,146,3
441,90,2,13232,428,5,37,2005,84,4
2275,261,9,14239,228,10,31,2017,100,1
1994,141,3,3197,152,10,37,2005,28,5
2098,216,1,14880,250,7,40,2004,131,2
1991,433,8,23736,681,2,3,2001,89,1
2781,438,7,11097,452,10,44,2018,186,2
1101,265,6,27252,199,2,17,2011,62,1
1370,41,2,13614,467,1,39,2011,114,6
1620,6,3,21991,529,9,41,2017,64,4
2307,335,5,1494,697,5,8,2018,111,1
565,346,1,10487,535,8,45,2004,35,4
605,231,3,11192,208,5,3,2006,70,1
1304,356,10,13429,620,5,17,2016,133,7
1542,138,10,6004,124,2,1,2011,50,6
85,31,10,11531,337,1,48,2012,23,5
2833,230,6,24824,266,5,19,2000,108,1
2062,149,8,20502,441,7,26,2011,194,3
330,222,7,13701,159,10,25,2020,126,1
1657,295,4,26746,115,9,17,2000,36,5
2624,405,10,6393,194,1,44,2009,176,7
1214,256,9,4783,100,1,46,2008,7,5
2871,246,2,27779,487,8,11,2000,15,2
259,34,5,7347,345,2,37,2004,125,5
319,130,1,27631,490,8,43,2002,93,7
527,207,6,8339,212,4,2,2013,70,4
2157,383,8,22347,642,1,20,2017,132,7
1247,182,5,21103,228,3,32,2002,142,7
2506,65,4,20931,145,2,28,2003,29,4
1123,47,2,11923,624,9,7,2020,40,4
2199,82,3,6310,367,10,13,2008,162,2
2811,123,8,5902,196,6,22,2021,63,5
1904,225,2,26298,629,9,16,2001,26,2
1132,365,5,28268,212,8,33,2011,172,5
2386,43,3,9233,414,1,3,2010,149,2
1902,217,4,12079,451,4,2,2018,98,7
2487,62,1,20543,129,3,44,2009,180,4
5,438,2,14681,690,7,27,2006,200,6
2155,200,5,28311,258,7,47,2012,160,5
422,20,5,20462,694,5,40,2001,77,7
1002,260,9,4093,182,7,47,2000,93,4
2410,179,6,22419,416,4,30,2018,16,1
2948,118,3,23035,483,2,32,2013,143,4
1255,445,6,15298,259,6,49,2000,196,3
1196,413,4,4823,674,1,42,2019,181,5
729,67,3,28073,630,7,12,2021,107,6
1740,152,9,17546,426,8,2,2004,35,5
2372,51,7,24523,437,1,23,2003,54,7
983,398,9,2975,354,5,50,2003,16,6
1916,273,5,29577,476,9,29,2017,28,3
689,119,1,9651,456,9,24,2012,136,6
2729,187,8,27437,439,4,19,2016,181,5
2213,343,3,23438,413,1,21,2003,178,7
917,59,3,18996,159,3,46,2018,40,6
2998,83,7,26498,695,10,29,2010,191,3
1892,81,6,15065,643,2,45,2002,191,4
2625,81,5,21199,415,10,14,2009,118,3
2409,371,6,4842,491,10,23,2019,146,7
2952,404,4,12122,334,1,23,2012,146,6
2531,338,5,8041,507,8,31,2015,154,6
2754,70,8,20259,292,10,13,2013,60,3
126,109,7,25963,215,6,20,2005,52,6
1814,118,9,24000,521,7,43,2009,41,3
1881,342,6,25365,554,3,38,2014,13,7
2897,128,1,17038,578,8,38,2004,102,6
1478,190,6,29294,417,2,29,2009,35,4
839,168,4,14380,152,4,4,2005,70,3
2585,98,7,2367,601,2,29,2019,141,5
2553,276,8,22516,95,2,1,2010,106,3
50,355,1,804,679,10,15,2001,5,1
809,63,8,7642,677,5,34,2015,10,4
2888,391,5,25590,582,8,6,2013,32,7
2471,61,4,4697,694,6,47,2018,144,3
652,192,4,23735,474,6,7,2001,7,5
1781,126,8,531,196,6,14,2006,69,1
2437,206,10,24062,78,10,12,2020,1,1
1979,311,5,26262,437,2,25,2002,191,4
1457,117,3,26104,87,1,29,2013,114,5
2925,407,1,19028,75,7,29,2002,70,6
40,111,1,28111,359,4,2,2006,79,5
43,367,6,19595,588,4,10,2011,97,6
1325,334,6,25849,436,7,33,2003,73,3
1825,212,10,19619,121,1,3,2015,120,2
1564,358,5,22767,696,8,1,2020,82,2
1987,360,2,29910,198,4,18,2016,185,3
1862,307,2,7534,164,6,14,2015,9,5
1806,46,2,1126,236,5,34,2014,192,5
1642,116,1,28539,213,5,14,2012,199,3
1349,413,10,20394,180,8,19,2010,78,4
2214,226,1,12010,262,3,2,2008,87,5
2367,331,3,12424,379,9,43,2020,170,6
2975,359,1,10564,183,7,2,2008,120,4
1877,286,1,15089,606,4,19,2009,187,1
261,98,6,844,492,9,33,2016,126,3
466,2,10,18043,106,10,24,2021,17,5
713,13,9,26943,647,4,18,2016,120,6
598,199,7,28691,400,8,18,2010,182,6
1502,423,4,13275,368,1,38,2017,94,5
2544,156,9,5877,269,8,35,2016,77,6
703,355,6,14978,103,3,28,2020,169,5
2308,316,1,28757,223,8,50,2008,170,3
387,416,9,9011,240,10,37,2008,7,3
1446,49,8,19887,559,10,50,2019,193,4
2276,21,7,26164,527,8,25,2012,130,1
1696,196,4,25581,334,1,46,2014,187,3
25,235,3,11977,646,4,4,2017,1,7
2051,210,1,7038,416,8,44,2008,185,3
2326,181,8,23671,565,2,23,2017,112,6
358,206,3,22373,280,1,8,2009,66,6
54,189,9,23528,465,10,1,2002,14,1
2557,421,5,5994,130,3,28,2015,4,5
2883,27,5,24333,493,6,5,2013,172,3
1001,214,4,8823,177,7,6,2005,93,7
1825,358,6,17878,376,9,11,2005,179,1
2359,228,7,20463,367,6,4,2009,150,4
300,412,4,12499,485,1,4,2014,167,7
2082,88,4,4114,199,8,29,2007,158,6
687,315,3,3750,688,1,22,2005,45,1
736,126,6,15194,88,5,21,2014,42,4
1653,202,8,14789,658,1,26,2004,142,7
2152,191,8,10169,155,4,42,2017,33,4
2793,444,9,18188,561,6,20,2000,28,2
703,308,10,7089,212,6,44,2006,103,6
1299,215,5,20057,560,9,6,2002,198,5
1784,444,2,10821,233,9,27,2011,50,4
1338,147,3,1826,368,7,46,2016,147,2
351,8,2,2883,134,7,47,2010,105,7
1493,347,10,29089,694,7,3,2006,87,7
2109,59,4,20533,283,9,42,2013,117,7
644,19,2,21005,89,9,42,2016,49,7
1455,229,10,26784,93,10,46,2008,95,6
360,179,2,16598,130,1,22,2002,134,5
2728,118,3,27468,393,1,9,2020,75,6
2555,328,1,5694,178,6,39,2005,15,7
1310,192,6,19374,501,9,33,2014,175,3
794,35,2,11333,320,8,38,2005,108,3
39,162,2,21328,640,7,7,2011,193,1
283,423,10,15931,666,1,11,2005,185,3
2043,11,8,20633,615,10,14,2005,153,7
2698,316,4,10320,116,7,28,2004,1,3
1218,441,7,18229,459,3,8,2016,46,3
2099,379,9,25774,132,5,25,2019,106,7
769,376,3,4643,200,9,49,2008,151,5
115,384,3,14,688,10,24,2006,5,1
206,191,3,13534,395,10,48,2010,28,7
1853,267,3,15040,296,6,47,2011,25,1
1546,170,9,23164,511,8,38,2012,171,3
1092,151,4,22687,190,1,14,2012,66,3
1229,191,10,22904,103,1,30,2009,159,3
588,396,7,880,100,10,45,2000,56,7
566,219,5,24187,562,7,16,2007,1,6
1433,429,5,11237,354,9,18,2021,19,3
2806,303,7,28183,229,4,15,2019,134,7
1575,348,1,23140,658,3,30,2003,186,4
1837,6,8,14692,277,9,41,2017,104,5
292,163,9,1216,222,4,21,2017,115,6
2118,146,2,20466,502,2,10,2014,46,1
944,202,2,6763,138,4,31,2019,92,7
2538,427,6,20299,514,7,11,2002,15,6
2927,30,2,27785,97,9,4,2010,111,4
1399,337,5,29675,501,2,23,2009,140,2
1709,36,3,21322,426,9,41,2016,129,3
2077,99,8,13963,595,9,35,2013,114,1
1028,151,8,24502,641,1,24,2011,178,4
2530,11,7,14516,472,3,1,2011,127,6
1929,133,6,22585,597,3,38,2001,179,6
150,174,7,14897,678,7,18,2004,29,3
911,434,2,14636,328,6,7,2008,186,7
116,114,8,1241,255,3,45,2021,152,7
1798,267,4,14091,380,5,14,2017,145,2
1932,252,10,22643,201,3,44,2013,90,1
698,235,8,4438,278,2,36,2011,103,6
1391,53,1,14184,302,6,19,2019,11,5
402,405,7,2471,377,7,5,2006,141,2
1083,103,7,5533,653,5,18,2014,134,3
1570,259,10,16925,427,1,2,2015,52,4
1231,139,8,24611,681,1,50,2012,162,5
975,236,6,13915,651,8,26,2015,185,4
2072,348,6,7891,314,10,24,2005,121,6
1178,73,7,12448,203,2,20,2017,147,3
2939,416,2,11077,162,9,38,2003,137,5
681,54,2,5880,116,7,21,2004,43,6
820,162,5,22030,129,7,47,2007,44,7
2731,324,1,6677,361,10,1,2004,13,1
1518,224,10,14725,421,2,4,2015,178,7
1490,151,4,24917,131,5,20,2020,64,5
1795,312,1,10393,330,5,41,2007,52,5
2177,323,5,15228,668,4,25,2014,115,3
1950,375,5,11006,542,5,16,2000,173,7
2753,136,1,18510,374,9,2,2013,71,7
574,60,3,10247,442,3,17,2009,72,6
2003,263,6,11948,82,6,44,2020,199,4
2743,196,5,948,285,4,1,2000,125,1
1815,327,5,11100,371,4,1,2009,134,7
2864,93,9,19262,241,10,49,2020,50,6
1012,26,1,27902,698,9,5,2020,102,2
682,53,8,1843,480,2,2,2015,146,6
2163,186,7,26115,339,7,17,2004,104,3
901,228,4,20750,258,1,34,2017,87,1
798,173,5,11932,428,1,8,2019,103,7
2468,424,5,366,413,3,14,2008,7,4
653,96,10,19419,495,6,34,2003,28,3
764,124,8,19528,103,3,38,2004,159,5
748,16,6,4155,232,4,47,2021,55,2
2607,122,8,26442,638,4,11,2003,160,2
2450,347,7,19271,686,4,25,2010,127,7
998,321,4,12810,532,4,28,2013,76,7
2075,338,6,17857,603,1,2,2019,146,3
754,11,5,26411,436,1,46,2003,189,4
207,231,3,29420,241,10,21,2001,137,7
1418,282,10,11063,201,2,11,2001,89,4
625,206,8,17586,250,10,47,2006,166,4
2336,426,7,24287,283,9,11,2006,17,2
2697,352,8,17014,347,5,47,2010,125,3
2234,333,4,23821,601,9,28,2013,144,2
722,149,5,1107,188,5,24,2010,29,5
771,112,10,9331,480,7,25,2014,84,4
2626,153,2,19813,697,3,21,2020,76,7
397,25,8,25356,326,5,11,2006,152,1
2303,220,6,9274,463,7,34,2015,55,6
2587,302,7,12366,144,10,12,2020,100,5
2858,149,8,13102,592,8,19,2019,155,5
1514,38,8,6593,623,1,28,2004,158,2
1262,110,9,440,328,10,8,2011,27,1
2113,273,5,1798,691,5,41,2015,193,6
2259,88,2,7152,255,9,26,2011,198,1
699,392,8,10528,684,10,7,2013,135,3
103,52,5,27997,159,2,37,2016,83,6
370,447,1,12734,530,7,46,2007,48,2
1510,139,4,10259,242,9,42,2007,196,3
425,168,5,9305,531,3,15,2008,165,6
1206,149,3,2283,492,9,18,2002,65,2
143,254,5,17334,172,9,16,2002,198,5
2603,186,6,9854,331,5,37,2007,44,1
1065,274,6,19300,172,8,11,2003,47,4
1569,205,7,20056,308,10,36,2012,111,4
2471,322,7,7188,390,8,19,2001,53,6
2118,425,9,29029,691,5,41,2010,156,5
1239,225,3,2908,590,7,46,2005,61,6
2367,135,7,11357,395,1,30,2011,131,1
1050,367,1,23023,458,7,33,2000,112,1
1569,34,5,29035,374,3,33,2020,76,4
2098,75,4,7299,675,2,34,2004,36,4
2492,229,5,24321,682,1,21,2015,78,7
1651,115,5,1967,111,9,20,2003,32,5
665,366,5,25283,514,9,42,2005,111,7
2455,401,4,26465,152,7,39,2017,99,3
1079,223,6,3712,575,2,29,2016,139,5
1209,80,3,26152,199,3,12,2010,108,5
1383,300,2,5772,249,5,50,2010,164,1
286,283,5,22070,529,1,8,2018,116,4
1472,389,6,22988,336,1,38,2016,56,2
97,246,4,22506,649,1,8,2018,4,2
2187,210,4,17447,284,1,20,2018,109,3
182,412,1,26525,665,3,17,2011,146,7
194,133,1,25778,637,2,26,2019,41,3
692,309,9,14078,309,7,36,2002,82,2
1472,444,4,23023,372,1,30,2014,83,3
1917,229,2,27452,351,10,38,2014,82,6
2371,343,4,18394,566,6,30,2002,100,7
2398,164,4,9511,460,8,25,2014,59,6
1006,111,4,25928,100,5,32,2007,187,2
2048,95,10,1126,128,4,23,2020,34,7
601,309,9,27292,520,1,14,2012,15,1
2373,289,1,23852,274,7,6,2000,48,7
2708,441,2,18056,359,5,18,2020,31,1
1680,40,5,27355,242,9,16,2003,171,1
2726,34,7,5621,662,3,15,2006,139,7
571,196,4,10908,206,9,34,2008,31,4
1715,139,4,27327,320,6,44,2015,133,4
2393,38,1,9595,362,9,6,2000,77,2
970,186,4,17078,649,7,19,2021,11,2
2686,373,10,10033,277,10,40,2016,105,1
2068,11,6,8833,290,9,15,2014,40,7
2570,238,2,9353,383,5,5,2003,92,5
2945,139,8,15950,257,10,26,2004,136,4
565,124,3,22094,675,3,40,2002,108,7
2414,257,2,5695,621,3,37,2008,107,2
2435,237,10,22399,318,9,44,2000,109,2
244,264,3,25859,618,2,11,2021,168,2
1355,254,8,24598,616,8,27,2006,117,4
785,50,1,17575,412,10,25,2002,144,4
2548,134,2,6961,537,7,6,2007,108,2
496,131,5,842,697,9,5,2001,189,2
1741,352,6,12156,523,4,6,2000,120,7
252,262,10,29923,659,4,28,2014,44,6
1249,90,2,3537,634,9,3,2021,51,7
1376,56,6,5482,265,8,26,2005,189,2
990,336,8,14669,284,7,23,2019,97,3
1835,43,4,1687,292,1,39,2007,23,2
2859,395,5,18123,475,4,15,2003,139,1
2511,246,3,12456,631,3,38,2007,168,7
2650,389,6,27792,303,10,43,2018,121,3
763,187,2,15146,568,8,41,2018,192,4
1292,28,5,21624,266,3,2,2013,101,1
769,151,10,12477,605,4,14,2003,199,6
1829,374,7,5474,576,4,33,2007,9,3
1301,391,1,13316,500,1,44,2011,50,4
26,47,10,21328,303,2,21,2005,85,3
2479,347,6,19906,276,1,45,2013,33,4
380,402,2,29683,459,5,21,2013,75,6
1335,408,10,18912,85,9,31,2005,14,6
2849,303,5,27325,640,2,26,2005,187,6
1585,66,8,16791,391,6,17,2016,73,1
1640,274,7,8746,559,9,34,2006,39,6
1059,385,10,25864,399,7,41,2018,34,7
2915,231,6,25290,686,8,31,2010,134,7
990,134,9,15093,479,7,5,2021,33,7
2494,37,2,20999,558,3,10,2021,144,2
776,400,1,9547,558,6,18,2001,76,1
1820,350,5,17071,385,6,37,2001,17,5
206,436,8,26266,662,9,5,2009,33,1
1806,291,10,18471,304,5,31,2019,18,7
2102,214,9,3604,683,1,19,2004,67,5
1749,192,2,23978,313,8,46,2009,200,4
1127,395,8,19936,537,7,30,2013,130,4
1243,39,7,10540,384,3,28,2004,94,5
2320,176,10,14864,548,8,13,2016,2,6
2522,358,1,23213,550,3,43,2016,178,6
2205,183,7,28052,218,10,9,2013,145,4
2916,375,2,27751,217,2,36,2011,96,4
538,85,2,29877,213,7,15,2006,141,3
307,347,3,23685,574,5,4,2012,97,4
1351,150,1,28839,251,6,7,2021,137,2
385,268,1,2299,101,1,22,2016,99,6
2442,268,2,24847,378,4,18,2016,157,7
1887,114,7,8726,377,4,34,2000,54,1
715,387,8,19839,136,6,36,2011,189,1
243,111,7,20338,165,8,49,2008,45,4
2144,11,8,18015,238,10,8,2019,180,3
570,341,4,7439,347,4,14,2019,46,7
2394,198,3,5663,311,3,34,2012,79,3
2810,394,4,14417,555,1,1,2011,112,3
2731,41,7,7184,188,9,2,2018,69,6
774,45,3,3881,85,5,19,2000,180,3
1519,345,5,10314,376,5,31,2011,200,7
894,366,7,1601,621,1,26,2014,168,4
2815,111,5,28801,261,1,21,2007,54,7
2212,149,2,10813,524,4,27,2008,135,3
2483,257,6,10138,472,1,5,2006,89,4
621,249,5,7835,435,9,26,2000,198,2
965,298,6,742,533,8,2,2018,67,4
2782,402,7,7168,357,2,23,2002,153,1
500,345,2,3946,575,8,50,2001,191,5
359,126,3,6537,385,10,22,2000,89,7
521,213,4,22197,125,1,18,2021,47,6
2670,133,3,7881,218,6,14,2004,171,5
1647,337,3,3180,512,10,27,2007,82,4
2251,279,10,17116,444,1,13,2009,121,2
863,180,4,6039,578,9,36,2002,97,7
1839,427,1,12827,452,2,29,2018,187,6
239,432,1,6121,482,6,48,2011,162,7
373,135,3,2447,342,5,1,2000,93,5
517,16,6,16303,285,9,17,2018,95,4
1766,200,4,2803,673,9,33,2010,108,4
12,232,7,29223,559,5,47,2012,170,2
2195,317,7,7838,347,9,20,2015,65,1
721,298,9,26555,436,9,36,2014,108,3
1890,1,10,16597,88,6,30,2001,153,4
2996,164,6,15068,186,3,46,2001,90,5
1643,183,10,8233,160,2,32,2016,150,2
1303,52,2,15068,187,7,37,2002,154,4
1668,358,9,20832,251,7,38,2019,31,7
1454,350,7,29352,511,7,26,2013,50,3
2392,20,8,25177,289,2,38,2007,184,4
1399,186,7,18953,352,4,17,2017,196,7
1088,407,1,26126,556,5,13,2016,186,1
1786,213,7,7945,464,1,15,2002,34,1
1095,169,4,13423,225,1,42,2006,25,2
1243,258,7,9379,360,3,41,2019,59,6
960,305,2,15866,639,7,7,2006,193,2
93,278,10,5684,111,8,6,2017,129,1
2452,32,3,26523,287,3,6,2009,189,3
953,62,6,12808,137,2,44,2008,12,7
88,291,8,13119,629,7,36,2013,165,6
1484,100,4,16563,266,10,11,2010,149,4
527,356,8,21100,177,1,28,2004,131,1
448,419,3,19253,623,3,44,2019,1,5
443,292,3,986,106,3,6,2007,181,4
2231,332,4,6325,332,3,28,2007,52,5
1309,267,5,12366,148,3,7,2007,31,6
1159,205,4,15420,327,6,14,2015,189,3
1798,377,1,17417,380,1,48,2012,65,5
955,349,7,26324,559,5,14,2019,192,1
2360,349,3,3766,211,2,15,2000,98,7
454,399,10,21570,498,7,5,2001,67,6
2064,150,8,29293,622,4,40,2000,153,3
343,366,5,21676,323,9,44,2000,192,1
2839,175,6,26231,521,7,10,2012,24,1
235,423,10,1833,672,10,23,2020,168,4
2064,57,10,4618,93,5,42,2021,153,2
868,438,2,29256,381,7,18,2007,66,2
1670,423,5,1159,135,2,22,2000,143,7
2421,241,4,15142,149,1,41,2007,28,6
933,261,3,26477,202,7,24,2003,149,5
799,407,5,1500,535,4,27,2007,147,5
1337,348,6,5595,79,3,13,2002,33,6
357,20,7,19870,692,10,48,2011,90,3
765,200,5,23480,446,7,39,2013,36,7
1054,356,5,15481,442,6,23,2013,49,4
2326,268,5,13838,393,2,40,2021,25,3
1625,448,8,9829,511,9,32,2008,19,7
692,228,5,6243,476,4,20,2021,57,3
652,365,4,29072,258,1,24,2020,43,5
2282,447,3,1839,580,10,37,2004,104,1
2497,410,1,25498,450,5,19,2017,186,7
2638,298,4,1728,356,5,38,2017,175,5
917,354,10,16607,226,10,43,2019,34,5
813,267,9,11322,230,8,11,2006,35,1
582,232,7,9021,300,8,22,2011,164,3
44,175,8,11843,196,7,16,2018,87,7
524,320,6,9228,586,6,39,2014,54,7
1341,126,1,12413,357,5,41,2014,88,6
70,116,6,13429,152,2,29,2004,142,1
685,40,5,6693,699,1,20,2013,149,3
2122,165,1,1695,133,7,8,2016,103,5
260,80,5,11365,452,8,14,2014,69,3
1905,242,9,353,261,2,21,2020,158,1
843,437,10,3932,315,6,45,2017,196,4
626,327,5,22079,266,2,10,2020,45,3
53,296,3,24952,471,4,9,2019,184,3
2372,193,6,6002,237,1,25,2016,151,6
445,256,4,18776,642,3,2,2009,61,3
1882,163,10,9841,95,2,1,2002,9,3
581,175,3,9075,161,7,36,2021,77,7
1234,340,6,19316,562,7,50,2008,43,7
1621,413,7,18149,348,9,23,2003,130,6
2710,342,3,15592,594,4,13,2011,58,5
271,292,4,190,281,4,26,2008,42,6
724,384,6,251,374,5,34,2006,177,7
1163,67,8,14286,293,10,50,2020,78,5
2511,198,8,8211,491,7,38,2009,20,5
2733,74,7,27,309,8,25,2009,141,4
179,214,10,20455,292,2,20,2011,51,4
2526,128,4,13470,325,6,24,2018,49,7
333,371,5,17466,454,2,35,2004,166,3
837,124,4,4941,78,10,48,2009,61,5
2340,267,8,25005,188,7,46,2018,106,4
2427,88,5,4833,406,9,44,2016,172,6
2962,434,7,1244,558,3,8,2012,157,1
2786,421,1,15738,677,10,19,2000,175,1
1659,136,7,3090,89,2,49,2009,68,6
67,428,7,1589,438,2,50,2014,178,3
2811,113,10,25605,600,2,43,2019,53,3
556,184,1,21469,544,8,47,2013,58,7
1544,364,10,1030,384,7,50,2020,101,5
288,274,4,8087,634,10,17,2007,50,6
633,143,3,18799,628,1,24,2001,6,2
2937,248,3,29315,462,3,8,2011,63,6
2254,270,7,23381,313,3,47,2001,18,2
2448,216,4,20023,110,3,3,2011,126,1
1327,262,10,26963,305,10,32,2019,22,2
833,147,6,1120,487,6,9,2007,155,7
1507,244,1,26729,324,8,14,2002,10,1
1181,131,10,28882,183,10,25,2012,72,7
1568,368,7,7825,450,10,9,2010,108,4
485,38,8,6067,196,9,21,2003,12,1
2180,297,5,28672,416,4,18,2005,149,5
709,399,2,29564,380,7,31,2001,101,5
2525,133,4,17609,96,5,13,2013,120,7
988,356,2,2260,145,4,3,2016,107,6
2752,325,3,18383,629,7,37,2005,126,6
1880,152,3,15971,253,5,10,2001,103,2
793,91,8,2528,560,1,16,2013,106,1
1276,221,9,29711,206,7,45,2008,3,1
1795,3,4,7278,589,7,15,2008,95,3
2869,445,6,4643,574,9,30,2013,55,4
729,120,5,12801,349,6,7,2008,125,3
782,132,8,22428,660,3,12,2003,185,5
739,423,10,10093,289,8,18,2016,80,6
1708,71,7,29569,685,1,23,2012,162,4
1574,107,5,20903,403,7,32,2010,8,6
964,90,4,21899,270,2,40,2018,56,4
2493,147,9,9632,472,7,8,2015,66,3
1819,366,8,7590,318,8,50,2007,183,5
438,276,7,20154,152,3,3,2002,146,3
1060,37,6,10646,156,8,17,2014,69,6
1409,318,7,15294,406,1,41,2017,89,3
210,424,7,16131,129,6,16,2007,95,3
1050,296,5,897,451,10,20,2014,110,7
2457,31,1,16311,270,7,37,2011,70,4
818,181,5,2111,589,5,48,2015,138,3
1095,199,4,9851,682,1,14,2012,20,5
2160,276,8,6402,287,8,33,2007,105,5
43,333,10,23820,334,4,43,2002,91,1
729,209,1,909,225,2,33,2000,67,6
957,339,8,3472,139,5,1,2012,82,5
2191,268,9,28411,537,9,28,2021,106,1
2179,154,6,28329,211,3,38,2015,188,1
2250,204,4,524,176,5,29,2010,188,1
1464,115,7,18623,593,5,46,2001,107,2
454,258,9,21442,614,8,11,2014,105,5
2111,104,7,2882,498,9,4,2001,104,7
2622,399,2,4988,208,10,27,2011,197,1
1145,390,1,26243,99,4,44,2017,34,1
31,27,2,25562,139,2,40,2012,39,7
2717,175,2,5716,613,9,5,2013,78,7
2963,239,7,24360,351,1,18,2015,47,2
1947,415,3,15735,525,5,38,2015,153,3
2630,318,4,6895,83,1,19,2013,73,1
